-0.2448161,-0.1813988,0.41479492
-0.25031668,-0.18566951,0.42456055
-0.24329533,-0.18065141,0.41308594
-0.23197897,-0.17243028,0.3942871
-0.23273899,-0.17317766,0.3959961
-0.23005678,-0.17136261,0.3918457
-0.24055284,-0.1793702,0.41015625
-0.2484516,-0.18545598,0.42407227
-0.25161794,-0.18801841,0.42993164
-0.25691798,-0.19218236,0.43945312
-0.26120818,-0.19559893,0.44726562
-0.26534626,-0.19890875,0.45483398
-0.2657757,-0.19944258,0.4560547
-0.2664879,-0.20018996,0.45776367
-0.26620415,-0.20018996,0.45776367
-0.26549494,-0.19986965,0.45703125
-0.26506996,-0.19976288,0.4567871
-0.2649283,-0.19986965,0.45703125
-0.2639382,-0.19933581,0.45581055
-0.26294953,-0.19880198,0.45458984
-0.26196244,-0.19826813,0.45336914
-0.26055408,-0.197414,0.45141602
-0.25928888,-0.19666661,0.44970703
-0.25816646,-0.19602601,0.4482422
-0.25676492,-0.19517186,0.44628906
-0.25522548,-0.19421095,0.4440918
-0.25410923,-0.19357035,0.44262695
-0.25327483,-0.19314326,0.4416504
-0.25216195,-0.19250266,0.44018555
-0.25119054,-0.19196883,0.43896484
-0.25022066,-0.19143498,0.43774414
-0.24953113,-0.19111468,0.43701172
-0.24870323,-0.19068761,0.43603516
-0.24787655,-0.19026053,0.4350586
-0.24705108,-0.18983346,0.43408203
-0.24705958,-0.190047,0.4345703
-0.24623564,-0.18961993,0.43359375
-0.24582838,-0.18951316,0.4333496
-0.24555974,-0.18951316,0.4333496
-0.24529114,-0.18951316,0.4333496
-0.2450225,-0.18951316,0.4333496
-0.24461602,-0.1894064,0.43310547
-0.24434754,-0.1894064,0.43310547
-0.24421665,-0.18951316,0.4333496
-0.24422292,-0.1897267,0.4338379
-0.24450313,-0.19015376,0.43481445
-0.24450785,-0.1903673,0.43530273
-0.244512,-0.19058084,0.43579102
-0.24437869,-0.19068761,0.43603516
-0.24451846,-0.19100791,0.43676758
-0.24533993,-0.19186206,0.4387207
-0.24588624,-0.19250266,0.44018555
-0.24629451,-0.1930365,0.44140625
-0.2465652,-0.19346358,0.4423828
-0.24683465,-0.19389065,0.44335938
-0.2472387,-0.19442448,0.44458008
-0.2476412,-0.19495833,0.44580078
-0.24790676,-0.1953854,0.44677734
-0.2483064,-0.19591923,0.44799805
-0.24843417,-0.19623955,0.44873047
-0.24896613,-0.19688015,0.4501953
-0.24990082,-0.19784106,0.45239258
-0.25069812,-0.1986952,0.4543457
-0.25122383,-0.19933581,0.45581055
-0.25161332,-0.19986965,0.45703125
-0.25226983,-0.20061703,0.45874023
-0.2529242,-0.2013644,0.46044922
-0.2526388,-0.2013644,0.46044922
-0.2528886,-0.20179148,0.46142578
-0.25340447,-0.20243208,0.46289062
-0.2541856,-0.20328623,0.46484375
-0.25483087,-0.2040336,0.46655273
-0.25547406,-0.20478098,0.46826172
-0.25611514,-0.20552835,0.4699707
-0.2564883,-0.2060622,0.4711914
-0.25725815,-0.20691633,0.47314453
-0.25802562,-0.20777048,0.47509766
-0.25892308,-0.2087314,0.47729492
-0.25968558,-0.20958553,0.47924805
-0.26057774,-0.21054645,0.4814453
-0.2614672,-0.21150737,0.48364258
-0.26235393,-0.21246827,0.48583984
-0.26310626,-0.21332242,0.48779297
-0.2635931,-0.21396303,0.4892578
-0.2640781,-0.21460363,0.49072266
-0.26403636,-0.21481717,0.49121094
-0.26464945,-0.21556455,0.49291992
-0.26486763,-0.21599162,0.49389648
-0.26521534,-0.21652545,0.4951172
-0.26582283,-0.21727283,0.49682617
-0.26616722,-0.21780667,0.49804688
-0.26677078,-0.21855405,0.49975586
-0.26711184,-0.21908788,0.50097656
-0.26758143,-0.2197285,0.5024414
-0.26856866,-0.22079618,0.5048828
-0.269034,-0.22143678,0.50634766
-0.27027494,-0.222718,0.50927734
-0.27099457,-0.22357215,0.51123047
-0.27222884,-0.22485337,0.51416016
-0.2726848,-0.22549397,0.515625
-0.27313894,-0.22613457,0.51708984
-0.27101508,-0.22463982,0.5136719
-0.270954,-0.22485337,0.51416016
-0.27140632,-0.22549397,0.515625
-0.27237028,-0.22656165,0.5180664
-0.27307478,-0.22741579,0.52001953
-0.27377683,-0.22826993,0.52197266
-0.2739649,-0.228697,0.5229492
-0.27364075,-0.228697,0.5229492
-0.27382696,-0.22912408,0.5239258
-0.27350223,-0.22912408,0.5239258
-0.27368665,-0.22955115,0.52490234
-0.2728527,-0.22912408,0.5239258
-0.2730359,-0.22955115,0.52490234
-0.2729642,-0.22976469,0.5253906
-0.2733987,-0.2304053,0.52685547
-0.27383134,-0.2310459,0.5283203
-0.27426216,-0.2316865,0.52978516
-0.27494368,-0.23254065,0.5317383
-0.2761271,-0.23382187,0.53466797
-0.27680317,-0.23467602,0.5366211
