-0.21931142,-0.16250086,0.37158203
-0.23520268,-0.17445888,0.39892578
-0.2284848,-0.16965431,0.38793945
-0.22292963,-0.1657039,0.37890625
-0.22427315,-0.16687834,0.3815918
-0.22202988,-0.16538359,0.37817383
-0.22594786,-0.16847987,0.3852539
-0.22799762,-0.17018816,0.38916016
-0.23004252,-0.17189644,0.3930664
-0.23279624,-0.17413858,0.39819336
-0.2342604,-0.17541979,0.40112305
-0.23557848,-0.17659423,0.4038086
-0.23746236,-0.17819576,0.4074707
-0.23877317,-0.1793702,0.41015625
-0.24079052,-0.1810785,0.4140625
-0.24280307,-0.18278678,0.41796875
-0.24381903,-0.1837477,0.42016602
-0.24568139,-0.18534921,0.42382812
-0.24683239,-0.1864169,0.42626953
-0.24854521,-0.18791164,0.4296875
-0.24841996,-0.18801841,0.42993164
-0.24773069,-0.1876981,0.42919922
-0.24746464,-0.1876981,0.42919922
-0.24691738,-0.18748456,0.42871094
-0.24580885,-0.18684396,0.4272461
-0.24442154,-0.18598981,0.42529297
-0.2431768,-0.18524244,0.42358398
-0.24319424,-0.18545598,0.42407227
-0.24265167,-0.18524244,0.42358398
-0.24224938,-0.18513568,0.42333984
-0.24170786,-0.18492213,0.42285156
-0.24158517,-0.18502891,0.4230957
-0.24132289,-0.18502891,0.4230957
-0.24050425,-0.18460183,0.42211914
-0.23968679,-0.18417476,0.42114258
-0.23956452,-0.18428153,0.42138672
-0.23958063,-0.18449506,0.421875
-0.23918061,-0.1843883,0.42163086
-0.2387809,-0.18428153,0.42138672
-0.2387961,-0.18449506,0.421875
-0.23881067,-0.1847086,0.42236328
-0.23937622,-0.18534921,0.42382812
-0.23925123,-0.18545598,0.42407227
-0.23995146,-0.18620335,0.42578125
-0.24051216,-0.18684396,0.4272461
-0.24065916,-0.18716426,0.42797852
-0.2409424,-0.18759133,0.42895508
-0.24108747,-0.18791164,0.4296875
-0.24136843,-0.18833871,0.43066406
-0.24205825,-0.18908608,0.43237305
-0.2427459,-0.18983346,0.43408203
-0.24356784,-0.19068761,0.43603516
-0.24438737,-0.19154175,0.43798828
-0.24493231,-0.19218236,0.43945312
-0.24547543,-0.19282296,0.44091797
-0.24601676,-0.19346358,0.4423828
-0.246285,-0.19389065,0.44335938
-0.24668755,-0.19442448,0.44458008
-0.24722385,-0.1950651,0.44604492
-0.24775834,-0.1957057,0.44750977
-0.24856108,-0.19655985,0.4494629
-0.24909164,-0.19720045,0.45092773
-0.24975513,-0.19794783,0.45263672
-0.24987823,-0.19826813,0.45336914
-0.25013483,-0.1986952,0.4543457
-0.2505245,-0.19922905,0.4555664
-0.2509126,-0.19976288,0.4567871
-0.2514332,-0.2004035,0.45825195
-0.25181818,-0.20093733,0.45947266
-0.25233525,-0.20157795,0.4609375
-0.25298408,-0.20232531,0.46264648
